year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
98,0,4,1,1,999999,287,10935,1,1,1,1,0,0,0,0,0,0,2,1,5,3,1,1,16,0,0,3,39,1,6,2,13,0,7,3,1,0,0,0,2,6,8,0,5105,0,0,0,5105,0,0,126,5,2,0,1
98,0,4,1,0,85000,0,17795,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,33,33,0,7,60,0,6,4,5,0,5,3,0,1,23,18,1,3,4,1,5650,5215,435,0,0,0,0,364,5,0,0,1
98,0,4,1,1,999999,1,21025,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,2,10,27,0,1,3,12,0,5,3,1,0,13,10,1,6,8,0,4885,0,0,0,0,4885,0,369,5,0,0,1
98,0,4,1,0,175000,0,20640,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,8,5,0,3,36,0,6,0,4,0,0,3,0,1,22,51,1,5,3,1,20640,17005,0,0,3055,0,355,351,5,6,0,1
98,0,4,1,0,52500,0,48785,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,18,0,6,3,12,1,5,2,0,1,11,16,1,1,0,1,1825,1825,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,55,5405,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,16,16,0,3,55,0,1,0,3,0,5,3,0,1,35,46,1,5,4,1,5405,5405,0,0,0,0,0,108,5,6,0,0
98,0,4,1,0,28750,0,19815,1,0,2,0,1,0,1,0,0,0,0,0,3,1,0,1,23,23,0,0,53,0,6,5,6,0,7,3,0,1,23,18,1,5,4,1,15005,15005,0,0,0,0,0,347,2,0,0,1
98,0,4,1,0,200000,0,45005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,44,0,6,0,12,0,0,3,1,0,41,68,0,2,8,1,45005,0,45005,0,0,0,0,501,5,5,0,1
98,0,4,1,1,999999,500,7210,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,17,0,2,3,12,1,4,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,97,3,0,0,1
98,0,4,1,0,200000,0,75000,1,1,1,1,1,0,1,2,0,1,0,0,4,0,0,1,99,99,1,0,20,1,6,3,13,1,0,1,1,0,41,68,1,0,8,1,75000,75000,0,0,0,0,0,501,5,0,0,1
98,0,4,1,0,52500,0,43615,1,1,1,2,2,0,1,1,0,1,0,0,6,0,0,1,99,99,2,0,19,1,3,3,13,1,0,2,0,1,26,22,0,5,1,1,2605,2605,0,0,0,0,0,416,2,0,0,1
98,0,4,1,1,999999,212,525,1,0,1,0,2,0,5,0,0,0,0,0,4,0,0,1,99,99,1,2,1,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,7,5,0,2,1
98,0,4,1,0,200000,0,36515,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,7,0,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,419,3,0,2,1
98,0,4,1,1,999999,237,455,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,23,0,6,3,12,0,5,3,1,0,25,44,1,6,8,0,0,0,0,0,0,0,0,1,3,0,0,1
98,0,4,1,0,200000,0,75000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,47,0,6,2,5,0,0,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,501,2,0,0,1
98,0,4,1,0,67500,0,11155,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,56,0,6,2,4,0,3,3,1,0,0,0,2,6,8,0,2315,0,0,0,2315,0,0,228,2,0,0,1
98,0,4,1,1,999999,212,6705,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,0,0,0,12,25,0,6,2,3,0,4,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,114,5,0,0,1
98,0,4,1,0,137500,0,49010,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,31,1,6,2,13,0,4,3,0,1,42,58,1,5,4,1,34005,34005,0,0,0,0,0,501,5,1,0,1
98,0,4,1,0,95000,0,39990,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,18,1,6,3,13,1,4,2,0,1,22,18,1,0,0,1,255,255,0,0,0,0,0,448,5,0,0,0
98,0,4,1,0,999999,0,40010,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,1,1,4,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,5,0,2,1
98,0,4,1,1,999999,325,8810,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,0,15,0,6,3,12,1,7,2,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,92,2,0,2,1
98,0,4,1,0,999999,0,38840,1,1,1,0,1,0,1,0,0,0,3,2,3,0,0,1,99,99,0,0,56,0,6,2,5,0,0,3,1,0,0,0,2,6,8,0,1975,0,0,0,0,0,0,501,3,0,0,1
98,0,4,1,0,175000,0,46055,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,71,1,6,2,13,0,4,3,0,1,35,62,0,5,1,1,11890,5505,-1255,0,2635,0,0,501,2,5,1,1
98,0,4,1,1,999999,85,10530,1,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,4,0,15,1,6,3,13,1,7,2,3,2,0,0,2,6,8,2,1810,999999,999999,999999,555,1255,0,108,2,0,2,1
98,0,4,1,0,112500,0,23600,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,52,1,6,2,13,0,5,3,0,1,41,68,1,5,6,1,12345,12345,0,0,0,0,0,483,2,5,1,1
98,0,4,1,1,999999,375,15705,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,83,1,6,2,13,0,5,3,1,0,0,0,2,6,8,0,7090,0,0,0,4445,0,0,356,5,2,0,1
98,0,4,1,0,137500,0,41160,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,20,10,0,12,38,0,6,2,4,0,5,3,1,0,0,0,2,6,8,0,1155,0,0,0,0,0,1155,461,5,0,0,1
98,0,4,1,0,85000,0,9210,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,3,67,0,6,2,12,0,5,3,1,0,19,46,1,6,8,0,2345,0,0,0,2345,0,0,209,5,6,0,1
98,0,4,1,0,999999,0,10010,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,15,0,6,3,12,1,7,2,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,135,5,0,2,1
98,0,4,1,0,200000,0,34010,1,1,1,1,0,0,0,0,0,0,2,1,6,4,1,1,13,4,0,3,35,1,4,2,13,0,1,3,0,1,26,44,1,5,4,1,17005,17005,0,0,0,0,0,349,5,1,0,0
98,0,4,1,0,137500,0,43055,2,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,42,1,6,2,13,0,0,3,0,1,41,68,1,5,5,1,30050,30005,0,0,0,0,0,501,3,2,1,1
98,0,4,1,1,999999,287,40650,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,63,1,6,2,13,0,1,3,0,1,46,84,1,5,4,1,33255,26505,0,0,0,0,945,501,5,7,0,1
98,0,4,1,0,112500,0,17620,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,5,0,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,300,3,0,2,1
98,0,4,1,0,999999,0,22890,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,1,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,390,5,0,2,1
98,0,4,1,1,999999,155,19685,5,2,0,0,0,0,0,0,0,0,4,4,2,0,0,3,99,99,0,5,21,0,6,2,12,0,6,3,1,0,22,18,1,6,8,0,0,0,0,0,0,0,0,1,0,0,0,1
98,0,4,1,0,85000,0,24005,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,11,0,6,3,13,1,2,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,276,5,0,2,1
98,1,5,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,42,0,6,0,3,0,0,3,1,0,22,60,1,4,8,1,8310,8005,0,0,0,0,305,0,4,0,0,1
98,0,4,1,0,200000,0,15820,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,13,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,182,2,0,2,1
98,0,4,1,0,137500,0,49440,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,18,15,0,3,59,1,3,2,13,0,1,3,0,1,46,84,1,5,4,1,34885,32565,0,0,0,0,525,501,2,6,1,1
98,0,4,1,1,999999,195,2480,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,76,0,6,5,4,0,5,3,1,0,0,0,2,6,8,0,2480,0,0,0,0,2295,0,71,5,1,0,1
98,0,4,1,0,112500,0,16415,1,1,1,1,0,0,0,0,0,0,1,1,6,4,0,1,24,12,0,12,43,0,4,2,9,0,6,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,160,0,0,0,1
98,0,4,1,0,175000,0,51265,3,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,14,6,0,12,32,0,6,2,5,0,3,3,1,0,41,68,0,5,8,1,18505,0,18505,0,0,0,0,501,4,0,0,1
98,0,4,1,0,85000,0,29425,1,1,1,1,0,0,0,0,0,0,2,1,5,3,0,1,11,7,0,3,36,1,6,2,13,0,5,3,0,1,27,19,1,4,6,1,24125,23725,0,0,0,0,125,338,5,1,1,1
98,0,4,1,0,175000,0,26100,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,19,1,6,3,13,1,0,2,0,1,24,47,1,0,1,1,1175,305,0,0,765,0,0,457,5,0,0,0
98,0,4,1,1,999999,1,8005,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,14,14,0,12,45,0,6,2,3,0,5,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,136,1,0,0,1
98,0,4,1,0,95000,0,52820,1,1,2,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,2,0,21,0,1,3,12,1,5,2,0,1,24,44,1,5,4,1,8845,8845,0,0,0,0,0,501,3,0,0,1
98,0,4,1,1,999999,195,18510,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,36,1,6,3,13,0,1,3,0,1,27,31,1,5,7,1,18510,18005,0,0,0,0,0,488,5,1,0,1
98,0,4,1,0,62500,0,33280,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,19,9,0,12,31,0,6,2,4,0,7,3,0,1,11,16,1,1,0,1,1110,845,0,0,0,0,265,373,3,0,0,1
98,0,4,1,1,999999,287,21010,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,2,2,0,12,21,0,1,2,4,0,5,3,0,1,22,61,1,5,4,1,9005,9005,0,0,0,0,0,358,5,0,0,0
98,0,4,1,1,999999,155,11810,1,0,1,0,2,7,5,0,0,0,0,0,4,0,0,1,99,99,1,2,4,1,6,3,13,0,8,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,160,5,0,2,1
98,0,4,1,0,67500,0,29005,1,1,1,1,0,0,0,0,0,0,1,1,6,4,2,1,11,1,0,12,33,0,6,2,6,1,0,2,0,1,22,61,1,6,4,0,0,0,0,0,0,0,0,298,1,0,0,0
98,0,4,1,0,175000,0,65670,2,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,20,20,0,3,47,1,6,2,13,0,1,3,0,1,46,84,1,2,8,1,54030,27015,0,0,0,0,27015,501,5,6,1,1
98,0,4,1,1,999999,165,0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,0,9,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,1,5,0,2,1
98,0,4,1,1,999999,212,26370,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,14,0,3,3,13,1,6,1,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,345,3,0,2,1
98,0,4,0,0,77500,0,13350,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,27,1,6,3,13,0,0,3,0,1,26,19,1,4,4,1,6985,6985,0,0,0,0,0,234,5,0,1,1
98,0,4,1,0,112500,0,37415,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,10,0,6,3,13,1,2,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,430,5,0,2,1
98,0,4,1,1,999999,25,905,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,23,1,1,3,13,0,5,3,1,0,0,0,2,6,8,0,905,0,0,0,0,0,905,24,5,1,0,1
98,0,4,1,0,200000,0,26115,2,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,37,37,0,7,74,0,6,5,6,0,5,3,1,0,0,0,2,6,8,0,3605,0,0,0,3605,0,0,458,5,0,0,1
98,0,4,1,0,21250,0,9065,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,3,79,1,6,3,13,0,8,3,1,0,0,0,2,6,8,0,8060,0,0,0,3055,0,5005,206,5,5,0,1
98,0,4,1,0,26250,0,5955,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,1,99,99,0,3,31,1,6,3,13,0,0,3,0,1,30,24,1,0,5,1,3990,3105,0,0,0,0,885,122,5,8,0,1
98,0,4,1,0,137500,0,37415,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,4,0,6,3,13,1,8,1,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,5,0,2,1
98,0,4,1,0,52500,0,38175,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,19,14,0,3,46,1,6,2,13,0,3,3,0,1,26,19,1,5,5,1,22565,22565,0,0,0,0,0,499,2,6,0,0
98,0,4,1,0,137500,0,43470,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,22,20,0,3,45,1,1,2,13,0,5,3,0,1,37,49,1,5,4,1,25460,25005,0,0,0,0,0,501,5,2,0,1
98,0,4,1,0,67500,0,11045,1,1,1,1,0,0,0,0,0,0,0,0,6,0,0,1,99,99,1,10,41,0,6,3,12,0,6,3,2,1,25,18,1,6,8,0,1825,0,0,0,0,1825,0,110,1,0,0,1
98,0,4,1,0,85000,0,26010,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,23,0,6,3,12,0,1,3,2,1,24,47,1,1,8,1,1005,1005,0,0,0,0,0,456,5,0,0,1
98,0,4,1,1,999999,195,16685,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,45,0,6,0,12,0,5,3,1,0,22,45,1,5,8,1,7755,7755,0,0,0,0,0,342,5,0,0,1
98,0,4,1,0,200000,0,26005,1,1,1,1,0,0,0,0,0,0,2,2,3,1,0,1,19,19,0,3,55,0,6,2,5,0,5,3,1,0,13,23,1,1,8,1,2655,2655,0,0,0,0,0,456,2,5,0,1
98,0,4,1,0,999999,0,22890,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,1,1,0,12,26,0,6,2,3,0,3,3,0,1,23,18,1,5,4,1,7805,7805,0,0,0,0,0,390,5,0,0,1
98,0,4,1,1,999999,212,10005,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,18,1,6,3,13,1,5,2,0,1,26,22,1,3,4,1,10005,10005,0,0,0,0,0,264,5,1,0,0
98,0,4,1,0,95000,0,43220,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,99,99,0,6,15,1,1,3,13,1,7,2,3,2,0,0,2,6,8,2,0,999999,999999,999999,0,0,0,484,3,0,2,1
98,0,4,1,1,999999,325,2805,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,24,0,6,3,12,0,6,3,0,1,31,33,1,1,4,1,2805,2805,0,0,0,0,0,74,1,2,0,1
98,0,4,1,0,999999,0,4025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,82,0,6,5,3,0,0,3,1,0,24,44,1,0,8,1,4025,225,0,0,2795,0,0,115,2,6,0,1
98,0,4,1,0,67500,0,33965,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,20,12,0,12,47,0,6,2,5,0,7,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,444,5,0,0,1
98,0,4,1,0,112500,0,33140,1,1,1,1,2,7,1,1,0,1,0,0,3,0,0,1,99,99,0,0,2,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,501,5,0,2,1
98,0,4,1,0,77500,0,15870,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,21,21,0,12,58,0,6,2,3,0,5,3,0,1,30,65,1,5,1,1,4255,4255,0,0,0,0,0,278,2,0,0,1
98,0,4,1,0,137500,0,31015,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,4,0,6,3,13,1,8,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,419,5,0,2,1
98,0,4,1,1,999999,450,25045,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,26,1,6,2,13,0,4,3,0,1,41,68,0,5,4,1,15040,0,15005,0,0,0,0,501,5,2,0,1
98,0,4,1,1,999999,325,16005,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,12,0,6,3,13,1,6,0,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,318,5,0,2,1
98,0,4,1,0,85000,0,29005,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,1,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,392,5,0,2,1
98,0,4,1,0,67500,0,13545,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,99,99,1,10,65,0,6,5,3,0,5,3,1,0,0,0,2,6,8,0,5840,0,0,0,1795,0,4045,237,2,0,0,1
98,0,4,1,1,999999,237,9725,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,64,1,6,0,13,0,5,3,0,1,41,68,1,5,1,1,9725,9725,0,0,0,0,0,256,3,2,1,0
98,0,4,1,0,200000,0,75000,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,15,1,6,3,13,1,7,2,3,2,0,0,2,6,8,2,1565,999999,999999,999999,0,0,1565,501,2,0,2,1
98,0,4,1,1,999999,325,28065,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,25,0,6,2,12,0,0,3,0,1,22,61,1,5,5,1,10005,10005,0,0,0,0,0,501,5,0,0,1
98,0,4,1,0,85000,0,6590,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,61,0,6,3,12,0,5,3,1,0,21,45,1,6,8,0,2470,0,0,0,0,0,855,135,5,0,0,1
98,0,4,1,1,999999,325,9510,1,0,2,0,3,0,1,0,0,0,0,0,3,1,0,1,11,11,0,3,33,0,6,0,3,0,5,3,0,1,11,11,1,5,2,1,5005,5005,0,0,0,0,0,162,1,2,0,0
98,0,4,1,0,137500,0,44910,1,1,1,1,0,0,0,0,0,0,2,1,5,2,1,1,10,4,0,3,30,1,6,2,13,0,5,3,0,1,38,68,1,5,6,1,33780,33185,0,0,0,0,0,501,3,2,0,0
98,0,4,1,0,200000,0,36005,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,2,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,330,5,0,2,1
98,0,4,1,0,175000,0,33245,1,2,2,2,6,0,1,5,0,1,1,1,6,2,0,1,13,10,0,12,46,0,6,2,7,0,0,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,324,2,0,0,1
98,0,4,1,0,47500,0,16965,1,0,1,0,0,0,0,0,0,0,0,0,5,2,0,1,16,15,0,3,45,0,6,0,11,0,6,3,1,0,0,0,2,6,8,0,14855,0,0,0,0,0,14855,198,3,8,0,1
98,0,4,1,0,77500,0,3875,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,53,0,6,2,12,0,5,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,79,5,0,0,1
98,0,4,1,0,999999,0,59045,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,19,15,0,3,44,1,6,2,13,0,1,3,0,1,48,87,1,5,5,1,47210,47005,0,0,0,0,0,501,5,2,0,0
98,0,4,1,0,95000,0,22425,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,56,1,6,2,13,0,0,3,0,1,23,18,1,5,6,1,22410,22005,0,0,0,0,0,459,5,6,1,1
98,0,4,1,1,999999,212,7510,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,25,0,6,3,12,0,0,3,0,1,14,26,1,1,1,1,7510,5505,2005,0,0,0,0,198,5,1,0,1
98,0,4,1,1,999999,212,13815,1,1,1,1,1,0,1,2,0,1,0,0,11,0,0,1,99,99,7,0,6,1,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,94,2,0,2,1
98,0,4,1,0,42499,0,34085,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,62,62,0,12,80,0,6,2,5,0,6,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,165,27610,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,0,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,373,5,0,2,1
98,0,4,1,0,999999,0,28920,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,24,0,6,3,12,0,5,3,0,1,23,18,1,1,1,1,3340,2335,0,0,0,0,1005,245,5,0,0,1
98,0,4,1,0,200000,0,5270,1,0,2,0,2,0,2,0,0,0,0,0,5,0,0,1,99,99,2,2,10,1,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,59,2,0,2,1
98,0,4,1,0,200000,0,73550,2,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,12,43,1,6,2,13,0,1,3,0,1,41,68,1,5,5,1,52740,51485,0,0,0,0,0,501,5,0,1,1
98,0,4,1,1,999999,262,4850,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,76,1,6,2,13,0,0,3,2,1,25,44,1,3,8,1,3395,675,0,0,2505,0,0,110,5,6,0,1
98,0,4,1,1,999999,287,24010,1,1,0,0,0,0,0,0,0,0,1,2,2,0,0,1,99,99,0,12,22,1,6,2,13,1,0,1,0,1,20,8,1,5,0,1,12005,12005,0,0,0,0,0,492,5,0,0,1
98,0,4,1,0,85000,0,44010,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,14,14,0,12,54,0,3,2,3,0,5,3,0,1,24,44,1,5,4,1,10005,10005,0,0,0,0,0,501,5,0,0,1
98,0,4,1,1,999999,262,10670,1,1,1,1,2,0,1,1,0,1,0,0,10,0,0,1,99,99,7,0,1,1,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,76,5,0,2,1
98,0,4,1,0,175000,0,34160,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,14,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,462,2,0,2,1
98,0,4,1,0,137500,0,4505,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,99,99,0,5,30,0,6,0,12,0,4,3,1,0,22,61,1,6,8,0,0,0,0,0,0,0,0,1,5,0,0,1
98,0,4,1,0,85000,0,14465,1,1,1,1,0,0,0,0,0,0,2,1,4,2,2,1,3,0,0,3,26,1,6,2,13,0,0,3,0,1,40,77,1,5,5,1,14465,14465,0,0,0,0,0,196,3,1,0,1
98,0,4,1,0,175000,0,25005,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,32,1,6,1,13,0,5,3,0,1,25,18,1,2,4,1,16210,15005,0,0,0,0,1205,427,5,0,1,1
98,0,4,1,1,999999,325,3005,2,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,3,3,0,3,22,0,6,3,3,0,4,3,1,0,16,15,1,6,8,0,3005,0,0,0,0,3005,0,60,5,2,0,1
98,0,4,1,1,999999,185,16010,1,1,1,1,2,7,1,1,0,1,0,0,3,0,0,1,99,99,0,0,6,0,6,3,13,1,8,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,273,5,0,2,1
98,0,4,1,1,999999,135,28590,2,2,2,2,1,0,1,2,0,1,0,0,9,0,0,1,99,99,3,0,1,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,189,5,0,2,1
98,0,4,1,0,999999,0,20010,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,9,5,0,12,34,0,2,2,5,0,8,3,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,230,0,0,0,1
98,0,4,1,1,999999,155,3005,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,35,0,6,2,12,0,2,3,1,0,11,16,1,6,8,0,0,0,0,0,0,0,0,62,2,0,0,1
98,0,4,1,0,57500,0,37515,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,36,36,1,10,58,1,1,0,13,0,0,3,1,0,0,0,2,6,8,0,10005,0,0,0,0,0,10005,501,5,0,1,1
98,0,4,1,1,999999,165,13010,1,1,1,1,1,0,1,2,0,1,0,0,3,0,0,1,99,99,0,0,0,0,6,3,13,0,9,3,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,222,5,0,2,1
98,0,4,1,0,175000,0,41015,1,1,1,1,0,0,0,0,0,0,2,1,4,2,0,1,10,6,0,3,42,1,6,2,13,0,1,3,0,1,38,68,1,5,6,1,37010,36005,0,0,0,0,0,501,5,1,0,0
98,0,4,1,1,999999,185,32010,1,1,1,2,2,0,1,1,0,1,0,0,8,0,0,1,99,99,3,0,8,0,6,3,13,1,2,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,258,5,0,2,1
98,0,4,1,0,85000,0,4470,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,4,0,13,1,6,3,13,1,6,2,3,2,0,0,2,6,8,2,999999,999999,999999,999999,99999,99999,99999,41,2,0,2,1
