year,gq,gqtypeg,farm,ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,stepmom,momrule,poploc,steppop,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,eldch,yngch,nsibs,relateg,age,sex,raceg,marst,chborn,school,educrec,schltype,empstatg,labforce,occscore,sei,classwkg,wkswork2,hrswork2,yrlastwk,workedyr,inctot,incwage,incbus,incfarm,incss,incwelfr,incother,poverty,migrat5g,movedin,vetstat,binaryClass
99,0,1,1,1,999999,725,41682,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,85,1,6,2,13,0,6,0,1,0,24,47,1,6,8,2,0,36990,0,0,0,23090,0,0,501,1,5,1,1
99,0,1,1,1,999999,1000,7500,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,20,1,6,3,13,1,0,1,0,1,24,44,1,3,0,7,1,7500,7500,0,0,0,0,0,116,0,1,0,1
99,0,1,1,0,225000,0,55300,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,41,30,0,12,72,0,6,2,6,0,5,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,432,1,0,0,1
99,0,1,1,1,999999,512,15189,2,0,1,0,1,0,1,0,0,0,0,0,6,0,0,1,99,99,3,0,0,0,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,92,2,0,2,1
99,0,1,1,1,999999,537,57890,1,1,1,1,0,0,0,0,0,0,0,0,8,0,0,1,99,99,3,11,24,1,6,3,13,0,5,0,0,1,23,18,1,3,5,7,1,10000,10000,0,0,0,0,0,260,1,0,0,1
99,0,1,1,1,999999,575,31575,3,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,99,99,0,6,21,1,6,3,13,0,5,0,0,1,23,18,1,0,4,7,1,2275,2275,0,0,0,0,0,142,0,0,0,0
99,0,1,1,1,999999,462,24000,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,6,6,0,12,28,0,6,2,3,1,1,2,1,0,26,72,1,3,8,6,1,3000,3000,0,0,0,0,0,240,0,0,0,1
99,2,2,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,5,36,0,6,0,3,1,0,1,1,0,0,0,2,6,8,3,0,8400,0,0,0,1200,0,0,0,0,0,0,1
99,0,1,1,0,162500,0,6744,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,82,1,6,5,13,0,3,0,1,0,0,0,2,6,8,5,0,6744,0,0,0,6744,0,0,113,1,8,0,1
99,0,1,1,1,999999,575,18200,1,0,1,0,1,0,1,0,0,0,0,0,9,0,0,1,99,99,5,0,1,0,1,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,73,2,0,2,1
99,0,1,1,1,999999,725,30930,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,14,14,0,12,34,0,6,2,3,0,0,0,0,1,24,33,1,5,4,7,1,15794,15794,0,0,0,0,0,310,0,0,1,1
99,0,1,1,1,999999,725,34400,1,1,2,1,0,0,0,0,0,0,1,1,7,1,0,1,5,5,1,12,34,0,6,2,3,0,6,0,0,1,22,18,1,4,4,7,1,10000,10000,0,0,0,0,0,174,1,0,0,1
99,0,1,1,0,225000,0,31111,1,1,2,1,0,0,0,0,0,0,1,2,7,4,2,1,15,0,0,12,39,1,6,2,13,0,7,0,0,1,25,19,1,4,4,7,1,21468,14974,0,0,0,0,6494,162,1,0,0,1
99,0,1,1,0,112500,0,42000,2,1,2,1,6,0,3,0,0,0,0,0,4,0,0,2,99,99,2,5,11,0,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,95,1,0,2,1
99,0,1,1,0,162500,0,50000,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,99,99,0,0,8,1,1,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,0,0,2,1
99,0,1,1,1,999999,362,0,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,57,57,0,12,75,0,1,2,7,0,1,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1
99,0,1,1,0,85000,0,38600,1,1,4,1,0,0,0,0,0,0,2,2,11,5,0,1,42,27,0,3,63,0,6,2,6,0,5,0,0,1,14,26,1,3,1,7,1,3000,3000,0,0,0,0,0,143,1,5,0,0
99,0,1,1,1,999999,487,23725,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,33,0,6,3,12,0,0,0,0,1,22,61,1,5,5,7,1,23725,23700,0,0,0,0,0,368,1,2,0,1
99,0,1,1,0,162500,0,49500,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,19,19,0,12,42,0,1,2,5,0,0,0,0,1,23,45,1,5,4,7,1,22000,22000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,85000,0,2000,1,0,2,0,5,0,2,0,0,0,0,0,5,0,0,1,99,99,2,2,12,0,1,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,14,1,0,2,1
99,0,1,1,1,999999,1,23200,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,5,1,6,3,13,1,8,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,153,0,0,2,1
99,0,1,1,1,999999,512,20000,1,0,1,0,1,0,1,0,0,0,0,0,7,0,0,1,99,99,5,0,20,1,6,3,13,0,4,0,2,1,16,15,1,2,8,4,1,8000,8000,0,0,0,0,0,104,0,0,0,1
99,0,1,1,0,350000,0,75395,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,10,5,0,12,36,0,6,2,4,0,1,0,0,1,19,46,1,5,7,7,1,59025,59000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,275000,0,21619,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,1,0,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,217,2,0,2,1
99,0,1,1,0,225000,0,50854,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,68,0,6,2,5,0,5,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,501,1,0,0,1
99,0,1,1,1,999999,875,28000,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,26,1,6,2,13,1,1,2,1,0,38,68,1,1,8,6,1,16000,6000,0,0,0,0,10000,337,0,1,0,1
99,0,1,1,1,999999,462,13000,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,2,0,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,130,2,0,2,1
99,0,1,1,0,400000,0,31500,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,78,0,6,2,4,0,0,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,420,1,0,0,1
99,0,1,1,1,999999,575,28015,1,2,2,2,0,0,0,0,0,0,5,1,6,1,1,1,1,1,0,11,28,1,6,2,13,0,6,0,0,1,22,18,1,4,4,7,1,16000,16000,0,0,0,0,0,161,0,0,0,1
99,0,1,1,0,52500,0,19759,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,72,0,6,2,12,0,6,0,1,0,0,0,2,6,8,5,0,4714,0,0,0,4714,0,0,264,1,0,0,1
99,0,1,1,1,999999,282,39766,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,20,20,0,3,52,1,6,2,13,0,2,0,2,1,20,8,1,3,8,4,1,29711,7566,0,0,0,0,19,410,1,6,0,1
99,0,1,1,1,999999,875,24000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,41,0,3,4,3,0,1,0,0,1,22,51,1,4,4,7,1,24000,24000,0,0,0,0,0,372,0,2,0,1
99,0,1,1,1,999999,462,19794,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,99,99,0,6,14,1,6,3,13,1,7,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,103,1,0,2,1
99,0,1,1,1,999999,462,25797,1,1,1,1,1,0,1,2,0,1,0,0,5,0,0,1,99,99,2,0,0,0,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,174,2,0,2,1
99,0,1,1,1,999999,412,2400,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,10,4,0,12,32,0,6,2,4,0,8,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,19,0,0,0,1
99,0,1,1,1,999999,282,20000,1,1,1,1,2,0,1,1,0,1,0,0,10,0,0,1,99,99,7,0,14,0,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,83,1,0,2,1
99,0,1,1,1,999999,725,30000,1,1,1,1,0,0,0,0,0,0,1,1,5,3,0,1,15,12,0,12,40,0,2,2,5,0,5,0,0,1,16,15,1,5,4,7,1,12000,12000,0,0,0,0,0,203,0,0,0,1
99,0,1,1,0,95000,0,45609,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,31,20,0,12,60,0,2,2,7,0,6,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,357,1,0,0,1
99,0,1,1,0,95000,0,37000,1,1,2,1,2,0,1,1,0,1,0,0,8,0,0,1,99,99,4,0,22,1,6,3,13,1,6,2,2,1,18,19,1,4,8,4,1,10000,10000,0,0,0,0,0,166,0,0,0,1
99,0,1,1,0,37500,0,70000,1,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,99,99,0,3,48,0,6,2,6,0,5,0,0,1,32,62,1,5,5,7,1,50000,50000,0,0,0,0,0,501,1,5,0,1
99,1,0,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,85,0,6,5,4,0,7,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1
99,0,1,1,1,999999,487,18209,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,42,0,6,0,7,0,5,0,0,1,41,68,1,5,5,7,1,18209,18209,0,0,0,0,0,282,0,2,0,1
99,0,1,1,0,400000,0,149000,1,1,1,1,2,0,1,1,0,1,0,0,3,0,0,1,99,99,0,0,16,0,6,3,12,1,3,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,501,1,0,0,1
99,0,1,1,1,999999,675,27000,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,99,99,0,6,19,0,1,3,12,0,5,0,0,1,22,45,1,2,4,7,1,9000,9000,0,0,0,0,0,325,0,0,0,1
99,0,1,1,1,999999,575,43000,1,1,1,1,0,0,0,0,0,0,1,1,7,5,1,1,17,4,0,12,37,0,6,2,7,0,7,0,1,0,0,0,2,6,8,5,0,0,0,0,0,0,0,0,232,0,0,0,1
99,0,1,1,1,999999,262,4000,1,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,1,0,12,1,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,40,0,0,2,1
99,0,1,1,0,350000,0,60000,1,1,1,1,0,0,0,0,0,0,1,2,3,1,1,1,1,1,0,12,36,1,6,2,13,0,1,0,0,1,34,49,1,5,7,7,1,60000,60000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,1,999999,387,6000,2,0,0,1,0,0,0,1,0,1,0,0,6,0,0,1,99,99,3,0,16,1,6,3,13,1,3,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,36,0,0,0,1
99,0,1,1,0,225000,0,51230,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,3,3,0,3,37,1,6,2,13,0,1,0,0,1,31,65,1,3,4,7,1,51230,50000,0,0,0,0,830,501,1,6,0,1
99,0,1,1,0,400000,0,119300,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,19,2,0,3,34,1,6,2,13,1,1,2,0,1,29,34,1,5,4,7,1,63300,63000,0,0,0,0,0,501,0,2,0,1
99,0,1,1,1,999999,537,22000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,42,1,6,3,13,0,1,0,0,1,27,64,1,5,4,7,1,22000,22000,0,0,0,0,0,341,1,5,0,1
99,0,1,1,0,400000,0,80752,1,1,1,2,0,0,0,0,0,0,1,1,4,1,0,1,50,50,0,12,76,0,6,2,4,0,5,0,1,0,0,0,2,6,8,5,0,4018,0,0,0,4018,0,0,501,0,0,0,1
99,0,1,1,0,225000,0,73000,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,39,0,6,2,12,1,1,2,0,1,36,66,1,5,4,7,1,40000,40000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,0,162500,0,30000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,58,0,6,3,12,0,1,0,0,1,41,68,1,5,6,7,1,30000,28800,0,0,0,0,0,465,1,5,0,1
99,0,1,1,1,999999,575,25000,1,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,99,99,2,0,10,0,1,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,198,0,0,2,1
99,0,1,1,1,999999,537,40600,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,99,99,0,9,46,1,6,3,13,0,2,0,0,1,22,15,1,4,1,7,1,11500,11500,0,0,0,0,0,178,0,0,0,1
99,0,1,1,1,999999,575,52000,1,1,1,1,2,0,1,1,3,1,0,0,3,0,0,1,99,99,0,0,14,1,6,3,13,1,6,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,1,0,2,1
99,0,1,1,1,999999,387,43500,1,1,1,1,0,0,0,0,0,0,1,1,3,1,1,1,2,2,0,12,37,0,1,2,3,0,1,0,0,1,16,38,1,5,4,7,1,24000,24000,0,0,0,0,0,436,1,0,0,1
99,0,1,1,0,225000,0,44132,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,64,0,6,2,4,0,5,0,1,0,0,0,2,6,8,5,0,16739,0,0,0,2620,0,0,501,1,0,0,1
99,0,1,1,1,999999,725,42200,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,82,0,6,3,12,0,1,0,1,0,0,0,2,6,8,5,0,42200,0,0,0,0,0,0,501,1,6,0,1
99,0,1,1,1,999999,412,9900,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,9,6,0,3,33,0,6,3,4,0,6,0,1,0,22,18,1,5,8,4,1,9900,7900,0,0,0,0,2000,99,1,2,0,1
99,0,1,1,1,999999,625,0,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,5,3,0,3,26,1,6,2,13,0,1,0,1,0,0,0,2,6,8,3,0,0,0,0,0,0,0,0,1,0,2,0,1
99,0,1,1,0,400000,0,64500,1,1,1,1,0,0,0,0,0,0,1,1,3,1,0,1,37,37,0,12,61,0,6,2,8,0,0,0,1,0,24,44,1,6,8,1,0,0,0,0,0,0,0,0,501,1,0,0,1
99,0,1,1,1,999999,1000,64265,1,1,1,1,2,0,1,1,0,1,0,0,6,0,0,1,99,99,3,0,13,0,6,3,13,0,6,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,376,0,0,2,1
99,0,1,1,0,112500,0,30033,3,2,2,2,9,0,3,8,0,3,0,0,3,0,0,3,99,99,0,5,1,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,90,2,0,2,1
99,0,1,1,1,999999,437,30000,2,0,0,1,0,0,0,1,0,1,0,0,5,0,0,1,99,99,1,0,4,0,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,198,2,0,2,1
99,0,1,1,0,95000,0,29079,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,14,1,6,3,13,1,7,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,224,1,0,2,1
99,0,1,1,1,999999,875,39361,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,1,1,0,3,32,1,6,2,13,0,4,0,0,1,20,8,1,5,4,7,1,28566,28566,0,0,0,0,0,394,0,2,0,1
99,0,1,1,0,350000,0,230060,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,99,99,2,10,9,0,4,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,501,0,0,2,1
99,0,1,1,1,999999,487,32452,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,43,1,1,3,13,0,1,0,0,1,38,68,1,5,4,7,1,32452,30819,0,0,0,0,0,501,1,6,0,0
99,0,1,1,1,999999,537,22000,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,3,0,3,1,6,3,13,0,8,0,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,119,2,0,2,1
99,0,1,1,0,350000,0,109000,1,1,2,2,5,0,1,0,0,0,1,1,6,2,0,1,13,7,0,12,39,0,4,2,4,0,1,0,0,1,38,68,1,3,4,7,1,40000,40000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,1,999999,537,33968,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,22,1,6,3,13,1,6,2,0,1,23,18,1,5,5,7,1,12000,12000,0,0,0,0,0,186,0,0,0,1
99,0,1,1,1,999999,1000,83130,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,40,1,6,3,13,0,1,0,0,1,44,81,1,5,4,7,1,83130,80841,0,0,0,0,0,501,0,2,0,1
99,0,1,1,0,225000,0,61300,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,52,1,6,2,13,0,0,0,0,1,37,49,1,5,6,7,1,48700,38800,0,0,0,0,0,501,1,7,1,1
99,0,1,1,0,52500,0,8679,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,78,0,6,3,12,0,5,0,1,0,0,0,2,6,8,5,0,8679,0,0,0,3372,0,0,146,1,8,0,1
99,0,1,1,1,999999,537,20000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,79,0,6,5,4,0,6,0,1,0,0,0,2,6,8,5,0,20000,0,0,0,0,0,0,336,0,5,0,1
99,0,1,1,0,77500,0,15996,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,70,0,1,2,4,0,6,0,1,0,0,0,2,6,8,3,0,0,0,0,0,0,0,0,213,1,0,0,1
99,0,1,1,1,999999,262,12500,2,0,0,1,0,0,0,1,0,1,0,0,3,0,0,1,99,99,1,0,17,1,6,3,13,1,5,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,125,1,0,0,1
99,0,1,1,0,275000,0,13772,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,67,1,6,0,13,0,1,0,1,0,24,47,1,6,8,2,0,13772,0,0,0,9166,0,0,232,1,6,1,1
99,0,1,1,0,275000,0,55000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,54,0,6,0,3,0,0,0,0,1,25,52,1,3,4,7,1,55000,50000,0,0,0,0,0,501,1,6,0,1
99,0,1,1,1,999999,1000,35000,1,2,1,1,4,0,1,3,0,1,2,2,4,0,0,1,99,99,0,3,47,0,4,2,12,0,1,0,0,1,19,46,1,5,3,7,1,35000,35000,0,0,0,0,0,274,0,6,0,1
99,0,1,1,1,999999,675,34420,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,3,11,21,1,6,3,13,1,6,2,0,1,24,19,1,1,4,7,1,4420,4420,0,0,0,0,0,171,0,0,0,1
99,0,1,1,1,999999,675,26020,1,1,1,1,0,0,0,0,0,0,2,1,3,1,1,1,2,2,0,3,31,1,6,2,13,0,0,0,0,1,37,78,1,5,6,7,1,26020,26000,0,0,0,0,0,261,0,2,0,1
99,0,1,1,0,85000,0,14560,3,0,2,0,2,0,5,0,0,0,0,0,3,0,0,1,99,99,0,2,0,0,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,146,2,0,2,1
99,0,1,1,1,999999,162,23000,1,1,1,1,0,0,0,0,0,0,2,1,4,2,1,1,23,2,0,3,49,1,6,2,13,0,8,0,0,1,25,18,1,5,2,7,1,17000,17000,0,0,0,0,0,177,1,2,0,0
99,0,1,1,0,350000,0,9334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,74,0,6,5,6,0,5,0,1,0,24,47,1,0,8,6,1,9334,769,168,0,7247,0,0,157,1,7,0,1
99,0,1,1,0,95000,0,33000,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,55,0,6,3,12,0,5,0,0,1,24,47,1,5,4,7,1,33000,33000,0,0,0,0,0,501,1,6,0,1
99,0,1,1,1,999999,462,39700,1,0,1,0,1,0,1,0,0,0,0,0,3,0,0,1,99,99,1,0,19,1,1,3,13,1,0,2,1,0,25,15,1,1,8,6,1,700,700,0,0,0,0,0,409,1,0,0,1
99,0,1,1,1,999999,725,32000,1,1,2,1,0,0,0,0,0,0,2,1,5,2,1,1,7,1,0,3,33,1,6,2,13,0,0,0,0,1,36,66,1,5,4,7,1,20000,20000,0,0,0,0,0,211,0,5,0,1
99,0,1,1,0,275000,0,76600,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,58,0,6,2,5,0,0,0,0,1,26,17,1,3,1,7,1,25000,25000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,225000,0,59709,1,1,1,1,0,0,0,0,0,0,0,0,7,0,0,1,99,99,2,10,45,0,6,3,12,0,2,0,0,1,22,18,1,2,4,7,1,8000,8000,0,0,0,0,0,297,1,0,0,1
99,0,1,1,1,999999,487,25000,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,9,59,1,1,0,13,0,5,0,1,0,14,26,1,5,8,4,1,31000,31000,0,0,0,0,0,481,0,0,0,1
99,0,1,1,1,999999,262,13500,1,1,1,1,0,0,0,0,0,0,2,1,7,5,0,1,19,10,0,3,42,1,6,2,13,0,6,0,0,1,22,18,1,1,4,7,1,12500,12500,0,0,0,0,0,70,1,5,0,0
99,0,1,1,1,999999,387,25180,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,2,0,1,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,170,2,0,2,1
99,0,1,1,0,400000,0,138650,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,18,1,6,3,13,1,4,2,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99,0,1,1,1,999999,875,52500,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,26,0,6,2,12,1,0,2,1,0,22,61,1,3,8,4,1,10000,10000,0,0,0,0,0,501,0,0,0,1
99,0,1,1,1,999999,625,19200,1,1,1,1,2,0,1,1,0,1,0,0,5,0,0,1,99,99,1,0,0,1,6,3,13,2,9,3,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,130,2,0,2,1
99,0,1,1,0,400000,0,97650,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,52,0,6,2,12,0,5,0,1,0,41,72,1,0,8,4,1,1600,1600,0,0,0,0,0,501,0,0,0,1
99,0,1,1,1,999999,675,21200,1,1,2,1,0,0,0,0,0,0,4,1,9,3,2,1,6,0,0,6,23,0,6,2,4,0,6,0,1,0,0,0,2,6,8,3,0,0,0,0,0,0,0,0,80,0,0,0,1
99,0,1,1,1,999999,675,0,1,1,1,1,0,0,0,0,0,0,1,1,4,2,1,1,5,2,0,12,30,0,4,2,4,0,5,0,2,1,0,0,2,6,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1
99,0,1,1,0,225000,0,28000,1,1,1,1,2,0,1,1,0,1,0,0,7,0,0,1,99,99,2,0,15,1,4,3,13,1,3,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,0,0,0,141,0,0,2,1
99,1,0,1,2,999999,0,999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,4,23,1,6,3,13,0,3,0,1,0,27,18,1,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
99,0,1,1,0,162500,0,14600,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,69,1,6,2,13,0,4,0,1,0,0,0,2,6,8,3,0,6800,0,0,0,6800,0,0,195,1,6,1,1
99,0,1,1,0,275000,0,22756,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,73,0,6,2,9,0,5,0,2,1,0,0,2,6,8,3,0,6000,0,0,0,6000,0,0,304,1,0,0,1
99,0,1,1,0,225000,0,22712,1,1,0,0,0,0,0,0,0,0,2,1,2,0,0,1,99,99,0,3,70,1,6,2,13,0,5,0,1,0,0,0,2,6,8,3,0,13294,0,0,0,7294,0,0,303,1,6,1,1
99,0,1,1,1,999999,1000,48000,1,1,1,1,0,0,0,0,0,0,2,2,3,1,0,1,16,16,0,3,38,0,4,2,3,0,5,0,0,1,11,16,1,5,4,7,1,24000,24000,0,0,0,0,0,481,0,1,0,1
99,0,1,1,1,999999,387,14000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,99,99,0,3,35,0,1,4,12,1,5,2,0,1,24,44,1,4,4,7,1,14000,14000,0,0,0,0,0,217,0,2,0,1
99,0,1,1,1,999999,462,13364,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,99,99,0,12,22,0,6,2,12,0,0,0,0,1,35,62,1,4,1,7,1,5694,5694,0,0,0,0,0,161,1,0,0,1
99,0,1,1,1,999999,1000,35000,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,99,99,0,9,29,0,6,3,12,1,1,1,0,1,22,61,1,2,4,7,1,5217,5217,0,0,0,0,0,81,0,0,0,0
99,0,1,1,0,225000,0,65500,1,1,1,1,0,0,0,0,0,0,2,1,3,1,0,1,17,17,0,3,41,1,6,2,13,0,0,0,0,1,25,15,1,5,6,7,1,40000,40000,0,0,0,0,0,501,1,6,1,1
99,0,1,1,1,999999,437,25947,1,1,1,1,0,0,0,0,0,0,1,1,4,2,0,1,18,14,0,12,42,0,6,2,4,0,5,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,200,1,0,0,1
99,0,1,1,0,275000,0,6000,1,0,0,1,0,0,0,4,0,1,0,0,5,0,0,1,99,99,3,10,26,1,4,3,13,0,5,0,1,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,39,0,0,0,1
99,0,1,1,0,162500,0,20725,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,8,0,6,3,13,1,2,2,3,2,0,0,2,6,8,7,2,0,999999,999999,999999,99999,99999,99999,165,0,0,2,1
99,0,1,1,0,350000,0,124500,1,1,1,1,2,0,1,1,0,1,0,0,4,0,0,1,99,99,1,0,21,0,6,3,12,0,0,0,0,1,24,44,1,5,5,7,1,17000,17000,0,0,0,0,0,501,1,0,0,1
99,0,1,1,0,162500,0,26000,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,99,99,0,5,33,0,6,4,3,0,5,0,1,0,0,0,2,6,8,3,0,0,0,0,0,0,0,0,1,0,0,0,1
